"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","Status","cell_type","group","segmentation","platform"
0.0361667961843359,9.97157554231039,0.131423313108732,0.898280087533811,0.992461879827759,-6.99634028173444,"Cd80","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0856475213601797,11.285301210819,-0.609581122597617,0.556946735231964,0.992461879827759,-7.00837014196195,"Bcl2a1a","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0881713732567668,10.5223748455428,0.437726565354374,0.671718232941911,0.992461879827759,-7.02943907745301,"Bcl2l1","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0739662310103846,10.5050074185736,0.377466001926967,0.714419560802207,0.992461879827759,-7.03385215581015,"Prkab2","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.152424399042022,12.7543440430607,0.369187048549647,0.720373141908679,0.992461879827759,-7.05443052486325,"Bcl2","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0855168917752014,10.2963264921485,-0.277815305907287,0.787319191998669,0.992461879827759,-7.07636597125691,"Stx11","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0521908147273109,12.8832114009334,0.300585362853629,0.770437307363217,0.992461879827759,-7.09337267310345,"Bcl6","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0447737414523495,13.1834442407596,0.223839612092804,0.827791888985553,0.992461879827759,-7.09627925539377,"Csf1r","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.00354067478505193,13.4155859784768,-0.0105005041366866,0.991846972453207,0.997520426764291,-7.10646414529004,"Hmox1","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0380043420744371,10.6376222749253,-0.208514632335074,0.839387315264356,0.992461879827759,-7.12371548988576,"Bad","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0108611836873393,13.1707727561774,0.0720385818403693,0.944118715416506,0.992461879827759,-7.13227669137524,"Ccnd3","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0555003280409245,10.835834272055,-0.344242479042433,0.738430264113823,0.992461879827759,-7.13241229338534,"Rheb","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0770131006841162,10.9719334983754,0.302001565555369,0.769391413119262,0.992461879827759,-7.1427097696192,"Cd3e","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0468166970448216,12.1654701891551,0.275768061781856,0.788842937179699,0.992461879827759,-7.1452594393071,"Pik3ca","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0543080281172212,10.5231290200733,-0.154661062396571,0.880440745519471,0.992461879827759,-7.14937714164909,"Cd68","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0172942902254505,12.433890640773,-0.0993480788602182,0.923000916535003,0.992461879827759,-7.16243299779696,"Mdm2","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.000928448689080597,12.0827841936128,-0.00319345019855642,0.997520426764291,0.997520426764291,-7.17087905623571,"Cd274","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0439093916708568,11.4784191880092,0.204417646694284,0.842494299208177,0.992461879827759,-7.18100032525029,"Bcl2l11","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.011965690024649,11.9450721626962,-0.0648258289998691,0.949704575763427,0.992461879827759,-7.19240031342043,"Lmo4","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0230246513532055,11.758511782689,-0.0821747142870525,0.936274375261337,0.992461879827759,-7.19307995172582,"B3gnt5","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0149029803373555,10.8741880721324,-0.104105244787439,0.919328308359788,0.992461879827759,-7.19851913411873,"Hdac1","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.0180087593373699,10.8542393614197,-0.118185818124143,0.908470032096873,0.992461879827759,-7.19912604858435,"Gstt2","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
0.0164961844120715,11.1449485087112,0.0707643148762416,0.945105336766312,0.992461879827759,-7.20080968553302,"Bcl2l2","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.00247566598993387,11.4327957802188,-0.0109075658191827,0.991530926497918,0.997520426764291,-7.2058910793849,"Prmt5","Not Significant","B cells","KOvsCTRL","Default","MERSCOPE"
-0.845433178764212,11.285301210819,-6.09398037458733,0.000167490433383426,0.0152416294378918,1.2270832147559,"Bcl2a1a","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.729856582758352,10.8542393614197,-4.76714915137667,0.000968959346597097,0.0440876502701679,-0.546519518964926,"Gstt2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.636633015731281,13.1707727561774,3.90243799965749,0.00348187782305976,0.105616960632813,-1.74559291287457,"Ccnd3","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
1.01511573322344,9.12206983795641,3.37899172211965,0.00793064876558376,0.145577816451528,-2.38453567497891,"Siglech","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.690572628557343,10.2537972300759,-3.37365645755838,0.00799878112371034,0.145577816451528,-2.63283550731242,"Cxcl10","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.662407128019719,9.84102526494831,3.24776633718482,0.00979602607342598,0.148573062113627,-2.70717158707785,"Bbc3","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.820896396071513,15.9269769858763,-2.97025683603871,0.0153911345046088,0.175074154989926,-3.00251649248271,"Fcer2a","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.446307262340497,10.5936993810508,2.99514952140595,0.0147762618503202,0.175074154989926,-3.22842965077747,"Ppt1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.787229455585484,13.8696359032097,-2.66648599068214,0.0253800807127681,0.203360750907503,-3.68297694874431,"Cd38","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
1.47131896346474,11.3197757783047,2.70598423791483,0.0237770950315293,0.203360750907503,-3.72795288378181,"Adgre1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.52232109830133,10.5050074185736,2.65474367419399,0.0258773286748917,0.203360750907503,-3.77749807096912,"Prkab2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.35851988882818,10.6862568348266,-2.63316585272341,0.026816802317473,0.203360750907503,-3.88229013870939,"Tpx2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.365380039138584,10.31454977908,-2.47664996100372,0.0347373351225221,0.217480569408342,-4.08754850130428,"Cd86","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.71930716091685,12.0827841936128,-2.4808543741169,0.0344967167812712,0.217480569408342,-4.11452491603968,"Cd274","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-1.18712671463925,11.3914680224017,-2.45760360409074,0.0358484455068696,0.217480569408342,-4.18069153348316,"Jchain","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.623783878099518,13.2702450020285,2.34006656713385,0.0435283744576424,0.247567629727841,-4.23383878957874,"Ep300","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
1.63018905193731,8.49522959227308,2.00827513621927,0.0749669816833615,0.355763122671566,-4.35482838066952,"Cd209b","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.704305590562392,17.4896755180816,-1.95214891376215,0.0820991821549769,0.355763122671566,-4.41076016153203,"Ighd","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.329483265837119,10.8741880721324,-2.26619480480892,0.0491631301761561,0.26316734388413,-4.46956764511486,"Hdac1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.528085642271924,14.7269749280945,-2.05026897999334,0.0700208998766554,0.353994549376425,-4.56331877377222,"Ifi30","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.73361126389131,7.10873298568607,1.44086379544518,0.182897506186311,0.536892679450138,-4.87972556210482,"Ctcfl","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.801689090556488,12.7543440430607,-1.95932892489051,0.0811521266575122,0.355763122671566,-4.89461210231932,"Bcl2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.662743915059378,15.7621478695734,-1.69986636180475,0.122763549599062,0.450320213491546,-4.91278835169797,"Cd72","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.447438820368703,11.9588627680954,-1.85749775866821,0.095599574030197,0.39543460167036,-5.10050545479875,"Bcl10","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.790534211506143,14.2115347309242,-1.67047181782363,0.128552846453478,0.450320213491546,-5.1773705307615,"H2-Q6","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.518526985087282,7.61991432658815,1.13485022289315,0.28524356194043,0.612176888890103,-5.25180500563191,"Ngp","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.312195886951034,10.6376222749253,1.67717113509321,0.127211979454631,0.450320213491546,-5.29228884077712,"Bad","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.245652286417769,10.2353581218804,-1.64575525254643,0.133611491915074,0.450320213491546,-5.33481036152836,"Cdca8","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-1.04575374782504,8.56201250051764,-1.20319053464772,0.259058633107441,0.612176888890103,-5.33584688483447,"Ccl19","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.377506715422255,11.4327957802188,-1.65077414017222,0.132569945782298,0.450320213491546,-5.39648710892467,"Prmt5","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.698320174397827,8.46546481161128,1.19961922046333,0.260377268527327,0.612176888890103,-5.40682624317649,"Pfn2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.445922304527789,5.61278528184741,-0.612292326368077,0.555228153070416,0.773895688890588,-5.43820142767334,"Foxp3","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.384571259392875,11.1449485087112,1.58403326082142,0.147037097275236,0.477870566144518,-5.45439985685073,"Bcl2l2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.871244184397292,7.82698866825718,1.00189748424566,0.342108176644994,0.635343756626418,-5.4874410829199,"Cox6a2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.269080588889897,13.5276703847812,-1.48638312823256,0.170743489310755,0.517921917575956,-5.49040398697847,"Trp53","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.436273168346673,11.758511782689,-1.55944736552879,0.152712924174358,0.47920262413333,-5.52083728726294,"B3gnt5","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.727093788194576,9.48887170412769,1.31853913364641,0.219317940086853,0.581389562008986,-5.52751897628051,"Cd8a","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.230051785224075,6.49222120737405,-0.430234027403761,0.676964449459495,0.867658660574845,-5.65462780561669,"Egfl7","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.420785343332788,16.8380896106353,-0.944264198206192,0.36925874814304,0.641170264660239,-5.66752588383705,"Cd19","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.243640741983912,12.1654701891551,1.41329624247323,0.190617409644612,0.542068258676865,-5.68591639359926,"Pik3ca","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.194519754392903,12.3721520675857,1.384150785359,0.199082510010978,0.548985103363605,-5.693016220189,"Tet2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.192487098218958,14.1202490824439,-1.24373569737142,0.244465310545868,0.612176888890103,-5.71183486263779,"Prkar1a","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.295168389660581,12.2926247954939,-1.30527893937864,0.223611370003456,0.581389562008986,-5.80921831852372,"Trac","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.182625253941959,8.51133939053356,0.678142543481641,0.514435359574206,0.76743635608611,-5.81715345433657,"Ncr1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.249686778861523,9.25785317580242,-1.11280059246664,0.294126545448248,0.612176888890103,-5.82291305507465,"Aicda","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.0361721838970519,7.27546791521329,0.0906892828186202,0.929690518588026,0.942467128397516,-5.83673717474182,"Gzma","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.371144655517661,9.39203667812918,1.03528060890676,0.327079108140384,0.634324625783797,-5.84483811899708,"Pmaip1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.618528267349857,8.38149517203612,0.680228338176874,0.513173539849289,0.76743635608611,-5.84979195911866,"Mmp12","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
1.03880534534243,9.45180335729543,0.935690258640028,0.373428835461458,0.641170264660239,-5.87481736905409,"Ankrd33b","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.198916199914539,9.05937712625845,0.863453489158663,0.409913421005954,0.678220387482579,-5.89588997811521,"Dnmt3b","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.606556238428135,9.71482758841151,1.07505100743295,0.309835837880173,0.626556916602127,-5.90709770699391,"Gpsm2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.301068553413455,10.8163308920389,1.18928541105651,0.264223423863724,0.612176888890103,-5.91403345424486,"Map3k14","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.178724342229508,10.5241209004537,-1.17597318420518,0.269245490637463,0.612176888890103,-5.94166886181773,"Pola1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.199214003824443,8.69564336569087,0.607864219326288,0.558036616055904,0.773895688890588,-5.94971467953975,"Tnfsf11","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.342439460528674,10.2963264921485,-1.12144943065267,0.290616663990462,0.612176888890103,-5.98440590666299,"Stx11","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.37017450672715,14.1127022986762,-1.0087396969859,0.338986302012292,0.635343756626418,-5.98955000339776,"Cd83","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.225063882197807,10.5223748455428,1.10822306386215,0.295997616606203,0.612176888890103,-5.99765957267165,"Bcl2l1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.20995298186542,16.5833688934859,-0.451406197642364,0.662188163040391,0.867658660574845,-6.0252753387769,"Cd22","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.29759989737901,9.76199811418066,0.944520029231915,0.36913484247731,0.641170264660239,-6.07799556996865,"Ezh2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.184131273152397,12.433890640773,1.03406328544847,0.327618213316906,0.634324625783797,-6.09338856693282,"Mdm2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.128914539712412,16.1363518380412,-0.36296642566709,0.724859658067427,0.873048961995139,-6.13705675962314,"Cr2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.040550847710719,8.67132635856227,-0.0802366237095528,0.937773728636027,0.942467128397516,-6.17117550943724,"Rgs13","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.167334086135948,9.94495165158447,0.829848349441502,0.427708571755139,0.679055833233288,-6.20381749852217,"Tifa","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.175459824303653,13.1834442407596,0.837272980517446,0.423732158396405,0.679055833233288,-6.21015001663509,"Csf1r","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.152952576957182,11.4772231839892,0.937415388969727,0.372587055546775,0.641170264660239,-6.22843847484022,"Rrm1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.152152216009606,8.96270813922936,0.181789578069023,0.859704778247901,0.931346843101893,-6.22874544360221,"S100a9","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.150062423473099,10.835834272055,-0.908952899770843,0.386651469307165,0.651579327906519,-6.24103614033854,"Rheb","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.0793630075479719,9.17613418804655,-0.323929923148891,0.753260795180455,0.878804261043865,-6.24281964898842,"Scn8a","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.101205542152748,15.309137142681,0.295095098405828,0.774496583302737,0.889475107857193,-6.27241061448527,"Mcl1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.264780114627648,10.3139077758084,0.781479676231913,0.454232230389433,0.700595473990482,-6.28731857738604,"Otub2","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.291195987406164,10.5231290200733,-0.820401236915784,0.432804816786051,0.679055833233288,-6.29677202533915,"Cd68","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.235371567363799,13.4155859784768,0.660285045227,0.525315362356517,0.771027386684565,-6.32009891401927,"Hmox1","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.138228080773464,14.2273350307193,-0.546874494514203,0.597525395302798,0.81156434287395,-6.32547314550771,"Cd40","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
-0.126847263886932,10.1440342094486,-0.602755169612806,0.561286983151416,0.773895688890588,-6.40029814156745,"Cd3d","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
0.108277355649214,12.8832114009334,0.60431564751967,0.560293073492772,0.773895688890588,-6.41612956058624,"Bcl6","Not Significant","B cells","WTvsCTRL","Default","MERSCOPE"
